date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:12:37	11729/11729	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/css/micons/micons.css	d:/My%20Web%20Sites/bodhi/www.aurganon.com/css/micons/micons.css	(from http://www.aurganon.com/css/main.css)
23:12:37	332/332	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jan%202018%2017:42:36%20GMT	http://www.aurganon.com/images/logo.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/logo.png	(from http://www.aurganon.com/css/main.css)
23:12:38	335/335	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jan%202018%2017:42:36%20GMT	http://www.aurganon.com/images/home-bg.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/home-bg.jpg	(from http://www.aurganon.com/css/main.css)
23:12:38	334/334	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jan%202018%2017:42:37%20GMT	http://www.aurganon.com/css/slides/02.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/css/slides/02.jpg	(from http://www.aurganon.com/css/vendor.css)
23:12:38	50493/50493	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/js/plugins.js	d:/My%20Web%20Sites/bodhi/www.aurganon.com/js/plugins.js	(from http://www.aurganon.com/)
23:12:39	84320/84320	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/js/jquery-2.1.3.min.js	d:/My%20Web%20Sites/bodhi/www.aurganon.com/js/jquery-2.1.3.min.js	(from http://www.aurganon.com/)
23:12:40	331/331	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jan%202018%2017:42:38%20GMT	http://www.aurganon.com/images/wol.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/wol.5d.delayed	(from http://www.aurganon.com/index.php?spo=2)
23:12:46	35533/35533	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Aug%202017%2015:08:39%20GMT	http://www.aurganon.com/images/team/1.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/1.jpg	(from http://www.aurganon.com/team.php)
23:12:50	19449/19449	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Aug%202017%2003:35:36%20GMT	http://www.aurganon.com/images/team/3.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/3.jpg	(from http://www.aurganon.com/team.php)
23:12:54	86074/86074	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Sep%202017%2001:37:53%20GMT	http://www.aurganon.com/images/team/25.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/25.png	(from http://www.aurganon.com/team.php)
23:12:58	48793/48793	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Aug%202017%2003:38:54%20GMT	http://www.aurganon.com/images/team/4.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/4.jpg	(from http://www.aurganon.com/team.php)
23:12:59	27138/27138	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Aug%202017%2003:38:54%20GMT	http://www.aurganon.com/images/team/5.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/5.jpg	(from http://www.aurganon.com/team.php)
23:13:06	40218/40218	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Aug%202017%2003:45:13%20GMT	http://www.aurganon.com/images/team/9.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/9.jpg	(from http://www.aurganon.com/team.php)
23:13:07	54427/54427	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Aug%202017%2003:42:35%20GMT	http://www.aurganon.com/images/team/8.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/8.jpg	(from http://www.aurganon.com/team.php)
23:13:15	1157245/1157245	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Aug%202017%2015:27:03%20GMT	http://www.aurganon.com/images/aur.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/aur.jpg	(from http://www.aurganon.com/)
23:13:19	77122/77122	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Aug%202017%2003:45:13%20GMT	http://www.aurganon.com/images/team/10.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/10.jpg	(from http://www.aurganon.com/team.php)
23:13:32	81326/81326	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Aug%202017%2003:49:46%20GMT	http://www.aurganon.com/images/team/18.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/18.png	(from http://www.aurganon.com/team.php)
23:13:33	355306/355306	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Aug%202017%2015:27:00%20GMT	http://www.aurganon.com/images/super.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/super.jpg	(from http://www.aurganon.com/index.php?info=1)
23:13:36	16048/16048	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Aug%202017%2003:52:48%20GMT	http://www.aurganon.com/images/team/19.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/19.jpg	(from http://www.aurganon.com/team.php)
23:13:38	143818/143818	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Aug%202017%2003:49:46%20GMT	http://www.aurganon.com/images/team/17.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/17.png	(from http://www.aurganon.com/team.php)
23:13:38	1359/1359	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202018%2017:43:37%20GMT	http://www.aurganon.com/images/team/	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/index.html	(from http://www.aurganon.com/team.php)
23:13:39	333/333	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Jan%202018%2017:43:38%20GMT	http://www.aurganon.com/js/borderMenu.js	d:/My%20Web%20Sites/bodhi/www.aurganon.com/js/borderMenu.js	(from http://www.aurganon.com/team.php)
23:14:01	342013/342013	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Aug%202017%2015:16:51%20GMT	http://www.aurganon.com/images/team/14.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/14.png	(from http://www.aurganon.com/team.php)
23:14:03	149900/149900	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Aug%202017%2015:26:58%20GMT	http://www.aurganon.com/images/flashvbat.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/flashvbat.jpg	(from http://www.aurganon.com/login.php)
23:14:03	10258/10258	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202018%2017:44:02%20GMT	http://www.aurganon.com/aboutevent.php?id=VGRKTFRLTmJwUi9Gak9LbjM3WEIwdz09	d:/My%20Web%20Sites/bodhi/www.aurganon.com/abouteventb5e3.html	(from http://www.aurganon.com/index.php?info=4)
23:14:04	9553/9553	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Sep%202017%2009:52:48%20GMT	http://aurganon.com/images/unnamed.jpg	d:/My%20Web%20Sites/bodhi/aurganon.com/images/unnamed.jpg	(from http://www.aurganon.com/index.php?info=4)
23:14:04	21/21	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2024%20Jan%202018%2017:44:03%20GMT	http://www.aurganon.com/musically.php	d:/My%20Web%20Sites/bodhi/www.aurganon.com/musically.php	(from http://www.aurganon.com/index.php?info=4)
23:14:04	9879/9879	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202018%2017:44:03%20GMT	http://www.aurganon.com/login.php?redirect=/musically.php	d:/My%20Web%20Sites/bodhi/www.aurganon.com/loginecaa.html	(from http://www.aurganon.com/index.php?info=4)
23:14:07	21/21	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2024%20Jan%202018%2017:44:04%20GMT	https://scontent.fmaa1-2.fna.fbcdn.net/v/t1.0-9/21728008_1920701418190262_8470264463791533894_n.jpg?oh=44a242e4bde3f41489a0b2186d521294&oe=5A45DD1C	d:/My%20Web%20Sites/bodhi/scontent.fmaa1-2.fna.fbcdn.net/v/t1.0-9/21728008_1920701418190262_8470264463791533894_n.724441.delayed	(from http://www.aurganon.com/index.php?info=4)
23:14:07	10387/10387	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202018%2017:44:06%20GMT	http://www.aurganon.com/aboutevent.php?id=NUw1WXNqM3prRnFPdUpsZ29PSnlMUT09	d:/My%20Web%20Sites/bodhi/www.aurganon.com/abouteventddc7.html	(from http://www.aurganon.com/index.php?info=4)
23:14:08	21/21	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2024%20Jan%202018%2017:44:06%20GMT	http://www.aurganon.com/colins_snap.php	d:/My%20Web%20Sites/bodhi/www.aurganon.com/colins_snap.php	(from http://www.aurganon.com/index.php?info=4)
23:14:09	9879/9879	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202018%2017:44:07%20GMT	http://www.aurganon.com/login.php?redirect=/colins_snap.php	d:/My%20Web%20Sites/bodhi/www.aurganon.com/loginf7fd.html	(from http://www.aurganon.com/index.php?info=4)
23:14:09	18488/18488	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-black-webfont.woff2	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-black-webfont.html	(from http://www.aurganon.com/css/fonts.css)
23:14:13	24544/24544	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-black-webfont.woff	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-black-webfont.woff	(from http://www.aurganon.com/css/fonts.css)
23:14:16	39676/39676	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/Bangers.ttf	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/Bangers.ttf	(from http://www.aurganon.com/css/fonts.css)
23:14:17	21756/21756	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-blackitalic-webfont.woff2	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-blackitalic-webfont.html	(from http://www.aurganon.com/css/fonts.css)
23:14:22	27996/27996	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-blackitalic-webfont.woff	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-blackitalic-webfont.woff	(from http://www.aurganon.com/css/fonts.css)
23:14:22	308479/308479	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/24.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/24.png	(from http://www.aurganon.com/team.php)
23:14:23	18920/18920	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-bold-webfont.woff2	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-bold-webfont.html	(from http://www.aurganon.com/css/fonts.css)
23:14:24	22448/22448	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-bolditalic-webfont.woff2	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-bolditalic-webfont.html	(from http://www.aurganon.com/css/fonts.css)
23:14:28	24956/24956	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-bold-webfont.woff	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-bold-webfont.woff	(from http://www.aurganon.com/css/fonts.css)
23:14:28	28880/28880	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-bolditalic-webfont.woff	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-bolditalic-webfont.woff	(from http://www.aurganon.com/css/fonts.css)
23:14:30	22764/22764	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-italic-webfont.woff2	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-italic-webfont.html	(from http://www.aurganon.com/css/fonts.css)
23:14:32	18844/18844	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-light-webfont.woff2	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-light-webfont.html	(from http://www.aurganon.com/css/fonts.css)
23:14:36	24684/24684	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-light-webfont.woff	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-light-webfont.woff	(from http://www.aurganon.com/css/fonts.css)
23:14:36	29128/29128	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-italic-webfont.woff	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-italic-webfont.woff	(from http://www.aurganon.com/css/fonts.css)
23:14:37	23000/23000	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-lightitalic-webfont.woff2	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-lightitalic-webfont.html	(from http://www.aurganon.com/css/fonts.css)
23:14:38	19108/19108	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-medium-webfont.woff2	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-medium-webfont.html	(from http://www.aurganon.com/css/fonts.css)
23:14:39	412805/412805	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/19.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/19.png	(from http://www.aurganon.com/team.php)
23:14:40	22648/22648	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-mediumitalic-webfont.woff2	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-mediumitalic-webfont.html	(from http://www.aurganon.com/css/fonts.css)
23:14:43	25112/25112	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-medium-webfont.woff	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-medium-webfont.woff	(from http://www.aurganon.com/css/fonts.css)
23:14:43	29532/29532	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-lightitalic-webfont.woff	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-lightitalic-webfont.woff	(from http://www.aurganon.com/css/fonts.css)
23:14:44	19164/19164	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-regular-webfont.woff2	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-regular-webfont.html	(from http://www.aurganon.com/css/fonts.css)
23:14:45	19012/19012	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-thin-webfont.woff2	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-thin-webfont.html	(from http://www.aurganon.com/css/fonts.css)
23:14:45	28992/28992	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-mediumitalic-webfont.woff	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-mediumitalic-webfont.woff	(from http://www.aurganon.com/css/fonts.css)
23:14:47	23800/23800	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-thinitalic-webfont.woff2	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-thinitalic-webfont.html	(from http://www.aurganon.com/css/fonts.css)
23:14:47	173128/173128	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/aveng.ttf	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/aveng.ttf	(from http://www.aurganon.com/css/fonts.css)
23:14:49	25164/25164	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-regular-webfont.woff	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-regular-webfont.woff	(from http://www.aurganon.com/css/fonts.css)
23:14:49	24996/24996	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-thin-webfont.woff	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-thin-webfont.woff	(from http://www.aurganon.com/css/fonts.css)
23:14:51	30520/30520	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:17%20GMT	http://www.aurganon.com/fonts/roboto/roboto-thinitalic-webfont.woff	d:/My%20Web%20Sites/bodhi/www.aurganon.com/fonts/roboto/roboto-thinitalic-webfont.woff	(from http://www.aurganon.com/css/fonts.css)
23:14:57	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/css/font-awesome/fonts/fontawesome-webfont.eot?v=4.2.0	d:/My%20Web%20Sites/bodhi/www.aurganon.com/css/font-awesome/fonts/fontawesome-webfont78ce.eot	(from http://www.aurganon.com/css/font-awesome/css/font-awesome.min.css)
23:14:59	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/css/font-awesome/fonts/fontawesome-webfont.eot?	d:/My%20Web%20Sites/bodhi/www.aurganon.com/css/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://www.aurganon.com/css/font-awesome/css/font-awesome.min.css)
23:15:01	287007/287007	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/css/font-awesome/fonts/fontawesome-webfont.svg?v=4.2.0	d:/My%20Web%20Sites/bodhi/www.aurganon.com/css/font-awesome/fonts/fontawesome-webfont78ce.svg	(from http://www.aurganon.com/css/font-awesome/css/font-awesome.min.css)
23:15:02	65452/65452	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/css/font-awesome/fonts/fontawesome-webfont.woff?v=4.2.0	d:/My%20Web%20Sites/bodhi/www.aurganon.com/css/font-awesome/fonts/fontawesome-webfont78ce.woff	(from http://www.aurganon.com/css/font-awesome/css/font-awesome.min.css)
23:15:11	112160/112160	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.2.0	d:/My%20Web%20Sites/bodhi/www.aurganon.com/css/font-awesome/fonts/fontawesome-webfont78ce.ttf	(from http://www.aurganon.com/css/font-awesome/css/font-awesome.min.css)
23:15:17	268446/268446	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/css/micons/fonts/icomoon.svg?jo2z5t	d:/My%20Web%20Sites/bodhi/www.aurganon.com/css/micons/fonts/icomoon4286.svg	(from http://www.aurganon.com/css/micons/micons.css)
23:15:18	73616/73616	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/css/micons/fonts/icomoon.eot?jo2z5t	d:/My%20Web%20Sites/bodhi/www.aurganon.com/css/micons/fonts/icomoon4286.eot	(from http://www.aurganon.com/css/micons/micons.css)
23:15:18	73452/73452	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/css/micons/fonts/icomoon.ttf?jo2z5t	d:/My%20Web%20Sites/bodhi/www.aurganon.com/css/micons/fonts/icomoon4286.ttf	(from http://www.aurganon.com/css/micons/micons.css)
23:15:19	1776/1776	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202018%2017:45:17%20GMT	http://www.aurganon.com/images/	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/index.html	(from http://www.aurganon.com/images/team/)
23:15:19	73528/73528	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/css/micons/fonts/icomoon.woff?jo2z5t	d:/My%20Web%20Sites/bodhi/www.aurganon.com/css/micons/fonts/icomoon4286.woff	(from http://www.aurganon.com/css/micons/micons.css)
23:15:21	35705/35705	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/11.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/11.jpg	(from http://www.aurganon.com/images/team/)
23:15:42	145337/145337	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/12.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/12.png	(from http://www.aurganon.com/images/team/)
23:15:46	18818/18818	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Aug%202017%2003:48:53%20GMT	http://www.aurganon.com/images/team/17.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/17.jpg	(from http://www.aurganon.com/images/team/)
23:15:51	25787/25787	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Aug%202017%2003:48:53%20GMT	http://www.aurganon.com/images/team/18.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/18.jpg	(from http://www.aurganon.com/images/team/)
23:15:54	20043/20043	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/2.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/2.jpg	(from http://www.aurganon.com/images/team/)
23:15:58	242133/242133	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/15.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/15.png	(from http://www.aurganon.com/images/team/)
23:16:00	254747/254747	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/13.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/13.png	(from http://www.aurganon.com/images/team/)
23:16:10	305131/305131	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/16.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/16.png	(from http://www.aurganon.com/images/team/)
23:16:31	201703/201703	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/21.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/21.png	(from http://www.aurganon.com/images/team/)
23:16:52	257606/257606	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/23.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/23.png	(from http://www.aurganon.com/images/team/)
23:16:52	325314/325314	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/22.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/22.png	(from http://www.aurganon.com/images/team/)
23:16:56	20104/20104	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/6.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/6.jpg	(from http://www.aurganon.com/images/team/)
23:16:59	401855/401855	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/20.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/20.png	(from http://www.aurganon.com/images/team/)
23:17:00	176095/176095	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/25_2.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/25_2.png	(from http://www.aurganon.com/images/team/)
23:17:02	6231/6231	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:10%20GMT	http://www.aurganon.com/images/Untitled%20216.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/Untitled%20216.png	(from http://www.aurganon.com/images/)
23:17:04	53128/53128	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/7.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/7.jpg	(from http://www.aurganon.com/images/team/)
23:17:04	513/513	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202018%2017:47:03%20GMT	http://www.aurganon.com/images/bgMod.php	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/bgMod.html	(from http://www.aurganon.com/images/)
23:17:12	42840/42840	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/browse.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/browse.png	(from http://www.aurganon.com/images/)
23:17:31	193928/193928	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/11flashvbat.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/11flashvbat.jpg	(from http://www.aurganon.com/images/)
23:17:32	257337/257337	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Aug%202017%2017:15:09%20GMT	http://www.aurganon.com/images/team/26.png	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/team/26.png	(from http://www.aurganon.com/images/team/)
23:17:34	14404/14404	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Sep%202017%2005:25:18%20GMT	http://www.aurganon.com/images/deciper.jpg	d:/My%20Web%20Sites/bodhi/www.aurganon.com/images/deciper.jpg	(from http://www.aurganon.com/images/)
